#Area	Non-overlapping_group
ampl482_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl484_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl486_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl488_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl490_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl492_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl494_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl496_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl498_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl500_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl502_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl504_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl506_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl508_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl510_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
ampl526_KMT2A_CDS_4_Cds_16744612_UserDefined_(53190451)_UserDefined_(53391468)	grp1
ampl528_KMT2A_CDS_5_Cds_16741078_UserDefined_(53190452)_UserDefined_(53391469)	grp1
ampl1088_KMT2A_CDS_7_Cds_16743792_UserDefined_(53190454)_UserDefined_(53391471)	grp1
ampl1090_KMT2A_CDS_7_Cds_16743792_UserDefined_(53190454)_UserDefined_(53391471)	grp1
ampl533_KMT2A_CDS_9_Cds_16741074_UserDefined_(53190456)_UserDefined_(53391473)	grp1
ampl394_KMT2A_CDS_10_Cds_16745218_UserDefined_(53190423)_UserDefined_(53391474)	grp1
ampl396_KMT2A_CDS_11_Cds_16745167_UserDefined_(53190424)_UserDefined_(47591214)	grp1
ampl398_KMT2A_CDS_12_Cds_16741624_UserDefined_(53190425)_UserDefined_(53391475)	grp1
ampl400_KMT2A_CDS_13_Cds_16744578_UserDefined_(53190426)_UserDefined_(53391476)	grp1
ampl402_KMT2A_CDS_14_+_KMT2A_CDS_14_UserDefined_(53190427)_UserDefined_(53391477)	grp1
ampl404_KMT2A_CDS_15_Cds_16741455_UserDefined_(53190428)_UserDefined_(53391478)	grp1
ampl406_KMT2A_CDS_16_Cds_16743704_UserDefined_(53190429)_UserDefined_(53391479)	grp1
ampl408_KMT2A_CDS_17_Cds_16741594_UserDefined_(53190430)_UserDefined_(53391480)	grp1
ampl410_KMT2A_CDS_18_Cds_16740612_UserDefined_(53190431)_UserDefined_(53391481)	grp1
ampl412_KMT2A_CDS_19_Cds_16744760_UserDefined_(53190432)_UserDefined_(53391482)	grp1
ampl416_KMT2A_CDS_21_Cds_16744978_UserDefined_(53190435)_UserDefined_(53391484)	grp1
ampl418_KMT2A_CDS_22_Cds_16742694_UserDefined_(53190436)_UserDefined_(53391485)	grp1
ampl420_KMT2A_CDS_23_Cds_16741077_UserDefined_(53190437)_UserDefined_(53391486)	grp1
ampl423_KMT2A_CDS_25_Cds_16742833_UserDefined_(53190439)_UserDefined_(53391488)	grp1
ampl425_KMT2A_CDS_26_Cds_16743385_UserDefined_(53190440)_UserDefined_(53391489)	grp1
ampl427_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl429_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl431_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl433_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl435_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl437_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl439_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl441_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl443_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl445_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl447_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl449_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl451_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl453_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl455_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl457_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl459_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl461_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl463_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl465_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl467_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl469_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl471_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl473_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl475_KMT2A_CDS_27_Cds_16745275_UserDefined_(53190441)_UserDefined_(47591215)	grp1
ampl512_KMT2A_CDS_30_Cds_16743609_UserDefined_(53190445)_UserDefined_(53391492)	grp1
ampl515_KMT2A_CDS_32_+_KMT2A_CDS_33_UserDefined_(53190447)_UserDefined_(53391494)	grp1
ampl517_KMT2A_CDS_32_+_KMT2A_CDS_33_UserDefined_(53190447)_UserDefined_(53391494)	grp1
ampl519_KMT2A_CDS_34_Cds_16743176_UserDefined_(53190448)_UserDefined_(53391495)	grp1
ampl521_KMT2A_CDS_35_Cds_16740925_UserDefined_(53190449)_UserDefined_(53391496)	grp1
ampl523_KMT2A_CDS_36_Cds_16742097_UserDefined_(53190450)_UserDefined_(47591216)	grp1
ampl652_KMT2D_CDS_54_+_KMT2D_CDS_53_+_KMT2D_CDS_52_UserDefined_(52760330)_UserDefined_(46402173)	grp1
ampl654_KMT2D_CDS_54_+_KMT2D_CDS_53_+_KMT2D_CDS_52_UserDefined_(52760330)_UserDefined_(46402173)	grp1
ampl656_KMT2D_CDS_54_+_KMT2D_CDS_53_+_KMT2D_CDS_52_UserDefined_(52760330)_UserDefined_(46402173)	grp1
ampl649_KMT2D_CDS_51_Cds_16756116_UserDefined_(52636399)_UserDefined_(46402174)	grp1
ampl645_KMT2D_CDS_50_+_KMT2D_CDS_49_UserDefined_(53190472)_UserDefined_(46402175)	grp1
ampl647_KMT2D_CDS_50_+_KMT2D_CDS_49_UserDefined_(53190472)_UserDefined_(46402175)	grp1
ampl620_KMT2D_CDS_48_Cds_16755188_UserDefined_(51788537)_UserDefined_(46402176)	grp1
ampl622_KMT2D_CDS_48_Cds_16755188_UserDefined_(51788537)_UserDefined_(46402176)	grp1
ampl624_KMT2D_CDS_48_Cds_16755188_UserDefined_(51788537)_UserDefined_(46402176)	grp1
ampl626_KMT2D_CDS_48_Cds_16755188_UserDefined_(51788537)_UserDefined_(46402176)	grp1
ampl628_KMT2D_CDS_48_Cds_16755188_UserDefined_(51788537)_UserDefined_(46402176)	grp1
ampl630_KMT2D_CDS_48_Cds_16755188_UserDefined_(51788537)_UserDefined_(46402176)	grp1
ampl617_KMT2D_CDS_47_+_KMT2D_CDS_46_UserDefined_(53190470)_UserDefined_(46402177)	grp1
ampl608_KMT2D_CDS_45_+_KMT2D_CDS_44_+_KMT2D_CDS_43_UserDefined_(53190469)_UserDefined_(46402178)	grp1
ampl610_KMT2D_CDS_45_+_KMT2D_CDS_44_+_KMT2D_CDS_43_UserDefined_(53190469)_UserDefined_(46402178)	grp1
ampl612_KMT2D_CDS_45_+_KMT2D_CDS_44_+_KMT2D_CDS_43_UserDefined_(53190469)_UserDefined_(46402178)	grp1
ampl614_KMT2D_CDS_45_+_KMT2D_CDS_44_+_KMT2D_CDS_43_UserDefined_(53190469)_UserDefined_(46402178)	grp1
ampl579_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl581_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl583_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl585_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl587_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl589_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl591_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl593_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl595_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl597_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl599_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl601_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl603_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl605_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl1168_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl1170_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl1172_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl1174_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl1176_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl1178_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl1180_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl1182_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl1184_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl1186_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl1188_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl1190_KMT2D_CDS_42_+_41_+_40_+_39_+_38_+_37_+_36_+_35_UserDefined_(53190468)_UserDefined_(51524765)	grp1
ampl559_KMT2D_CDS_34_Cds_16753904_UserDefined_(52760323)_UserDefined_(46402179)	grp1
ampl561_KMT2D_CDS_34_Cds_16753904_UserDefined_(52760323)_UserDefined_(46402179)	grp1
ampl563_KMT2D_CDS_34_Cds_16753904_UserDefined_(52760323)_UserDefined_(46402179)	grp1
ampl565_KMT2D_CDS_34_Cds_16753904_UserDefined_(52760323)_UserDefined_(46402179)	grp1
ampl567_KMT2D_CDS_34_Cds_16753904_UserDefined_(52760323)_UserDefined_(46402179)	grp1
ampl569_KMT2D_CDS_34_Cds_16753904_UserDefined_(52760323)_UserDefined_(46402179)	grp1
ampl571_KMT2D_CDS_34_Cds_16753904_UserDefined_(52760323)_UserDefined_(46402179)	grp1
ampl573_KMT2D_CDS_34_Cds_16753904_UserDefined_(52760323)_UserDefined_(46402179)	grp1
ampl575_KMT2D_CDS_34_Cds_16753904_UserDefined_(52760323)_UserDefined_(46402179)	grp1
ampl577_KMT2D_CDS_34_Cds_16753904_UserDefined_(52760323)_UserDefined_(46402179)	grp1
ampl1141_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1143_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1145_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1147_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1149_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1151_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1153_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1155_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1157_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1159_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1161_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1163_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1165_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1167_KMT2D_CDS_33_+_CDS_32_+_CDS_31_+_CDS_30_UserDefined_(53190467)_UserDefined_(51524766)	grp1
ampl1135_KMT2D_CDS_29_+_KMT2D_CDS_28_UserDefined_(53190466)_UserDefined_(51524767)	grp1
ampl1137_KMT2D_CDS_29_+_KMT2D_CDS_28_UserDefined_(53190466)_UserDefined_(51524767)	grp1
ampl1139_KMT2D_CDS_29_+_KMT2D_CDS_28_UserDefined_(53190466)_UserDefined_(51524767)	grp1
ampl1126_KMT2D_CDS_27_+_CDS_26_+_CDS_25_+_CDS_24_UserDefined_(53190465)_UserDefined_(51524768)	grp1
ampl1128_KMT2D_CDS_27_+_CDS_26_+_CDS_25_+_CDS_24_UserDefined_(53190465)_UserDefined_(51524768)	grp1
ampl1130_KMT2D_CDS_27_+_CDS_26_+_CDS_25_+_CDS_24_UserDefined_(53190465)_UserDefined_(51524768)	grp1
ampl1132_KMT2D_CDS_27_+_CDS_26_+_CDS_25_+_CDS_24_UserDefined_(53190465)_UserDefined_(51524768)	grp1
ampl555_KMT2D_CDS_23_+_KMT2D_CDS_22_UserDefined_(53190464)_UserDefined_(46402181)	grp1
ampl557_KMT2D_CDS_23_+_KMT2D_CDS_22_UserDefined_(53190464)_UserDefined_(46402181)	grp1
ampl552_KMT2D_CDS_21_+_KMT2D_CDS_20_UserDefined_(53190463)_UserDefined_(46402182)	grp1
ampl549_KMT2D_CDS_19_Cds_16754420_UserDefined_(52737160)_UserDefined_(46402183)	grp1
ampl540_KMT2D_CDS_18_+_CDS_17_+_CDS_16_+_CDS_15_UserDefined_(53190462)_UserDefined_(46402184)	grp1
ampl542_KMT2D_CDS_18_+_CDS_17_+_CDS_16_+_CDS_15_UserDefined_(53190462)_UserDefined_(46402184)	grp1
ampl544_KMT2D_CDS_18_+_CDS_17_+_CDS_16_+_CDS_15_UserDefined_(53190462)_UserDefined_(46402184)	grp1
ampl546_KMT2D_CDS_18_+_CDS_17_+_CDS_16_+_CDS_15_UserDefined_(53190462)_UserDefined_(46402184)	grp1
ampl537_KMT2D_CDS_13_Cds_16754552_UserDefined_(53190460)_UserDefined_(46402186)	grp1
ampl1092_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1094_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1096_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1098_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1100_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1102_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1104_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1107_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1109_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1111_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1113_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1115_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1117_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1119_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1121_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1123_KMT2D_CDS_11_+_KMT2D_CDS_10_+_KMT2D_CDS_9_UserDefined_(53190458)_UserDefined_(51524769)	grp1
ampl1191_KMT2D_CDS_8_+_KMT2D_CDS_7_+_KMT2D_CDS_6_UserDefined_(53190473)_UserDefined_(51524770)	grp1
ampl1193_KMT2D_CDS_8_+_KMT2D_CDS_7_+_KMT2D_CDS_6_UserDefined_(53190473)_UserDefined_(51524770)	grp1
ampl1195_KMT2D_CDS_8_+_KMT2D_CDS_7_+_KMT2D_CDS_6_UserDefined_(53190473)_UserDefined_(51524770)	grp1
ampl1197_KMT2D_CDS_8_+_KMT2D_CDS_7_+_KMT2D_CDS_6_UserDefined_(53190473)_UserDefined_(51524770)	grp1
ampl1199_KMT2D_CDS_8_+_KMT2D_CDS_7_+_KMT2D_CDS_6_UserDefined_(53190473)_UserDefined_(51524770)	grp1
ampl633_KMT2D_CDS_5_+_CDS_4_+_CDS_3_+_CDS_2_UserDefined_(53190471)_UserDefined_(46402188)	grp1
ampl635_KMT2D_CDS_5_+_CDS_4_+_CDS_3_+_CDS_2_UserDefined_(53190471)_UserDefined_(46402188)	grp1
ampl637_KMT2D_CDS_5_+_CDS_4_+_CDS_3_+_CDS_2_UserDefined_(53190471)_UserDefined_(46402188)	grp1
ampl639_KMT2D_CDS_5_+_CDS_4_+_CDS_3_+_CDS_2_UserDefined_(53190471)_UserDefined_(46402188)	grp1
ampl641_KMT2D_CDS_5_+_CDS_4_+_CDS_3_+_CDS_2_UserDefined_(53190471)_UserDefined_(46402188)	grp1
ampl643_KMT2D_CDS_5_+_CDS_4_+_CDS_3_+_CDS_2_UserDefined_(53190471)_UserDefined_(46402188)	grp1
ampl893_STAT6_14_Exon_16761490_UserDefined_(53190713)_UserDefined_(53391497)	grp1
ampl891_STAT6_13_Exon_16759426_UserDefined_(53190712)_UserDefined_(53391498)	grp1
ampl886_STAT6_11_+_STAT6_10_UserDefined_(53190710)_UserDefined_(53391500)	grp1
ampl888_STAT6_11_+_STAT6_10_UserDefined_(53190710)_UserDefined_(53391500)	grp1
ampl895_STAT6_9_Exon_16762069_UserDefined_(53190714)_UserDefined_(53391501)	grp1
ampl331_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp1
ampl333_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp1
ampl335_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp1
ampl337_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp1
ampl339_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp1
ampl341_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp1
ampl343_FOXO1_CDS_2_Cds_16768754_UserDefined_(53190404)_UserDefined_(46402213)	grp1
ampl325_FOXO1_CDS_1_Cds_16773812_UserDefined_(53190403)_UserDefined_(46402214)	grp1
ampl327_FOXO1_CDS_1_Cds_16773812_UserDefined_(53190403)_UserDefined_(46402214)	grp1
ampl329_FOXO1_CDS_1_Cds_16773812_UserDefined_(53190403)_UserDefined_(46402214)	grp1
ampl985_TRAF3_5_Exon_16796512_UserDefined_(53190745)_UserDefined_(53391502)	grp1
ampl982_TRAF3_10_Exon_16792377_UserDefined_(53190744)_UserDefined_(53391503)	grp1
ampl2_B2M_CDS_2_Cds_16800705_UserDefined_(53190312)_UserDefined_(46402347)	grp1
ampl212_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp1
ampl214_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp1
ampl216_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp1
ampl218_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp1
ampl220_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp1
ampl222_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp1
ampl224_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp1
ampl226_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp1
ampl228_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp1
ampl230_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp1
ampl232_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp1
ampl234_CREBP_CDS_31_Cds_16815042_UserDefined_(53190387)_UserDefined_(53391504)	grp1
ampl210_CREBP_CDS_30_Cds_16812201_UserDefined_(53190386)_UserDefined_(46402360)	grp1
ampl206_CREBP_CDS_29_Cds_16813369_UserDefined_(53190384)_UserDefined_(46402361)	grp1
ampl204_CREBP_CDS_28_Cds_16810942_UserDefined_(53190383)_UserDefined_(46402362)	grp1
ampl202_CREBP_CDS_27_Cds_16814614_UserDefined_(53190382)_UserDefined_(46402363)	grp1
ampl200_CREBP_CDS_26_Cds_16812182_UserDefined_(53190381)_UserDefined_(46402364)	grp1
ampl198_CREBP_CDS_25_Cds_16814314_UserDefined_(53190380)_UserDefined_(46402365)	grp1
ampl196_CREBP_CDS_24_Cds_16814332_UserDefined_(53190379)_UserDefined_(46402366)	grp1
ampl181_CREBP_CDS_19_Cds_16814753_UserDefined_(53190373)_UserDefined_(46402371)	grp1
ampl178_CREBP_CDS_18_Cds_16810601_UserDefined_(53190372)_UserDefined_(46402372)	grp1
ampl176_CREBP_CDS_17_Cds_16811030_UserDefined_(53190371)_UserDefined_(46402373)	grp1
ampl174_CREBP_CDS_16_Cds_16811560_UserDefined_(53190370)_UserDefined_(46402374)	grp1
ampl172_CREBP_CDS_15_Cds_16815080_UserDefined_(53190369)_UserDefined_(46402375)	grp1
ampl168_CREBP_CDS_14_Cds_16811697_UserDefined_(53190368)_UserDefined_(46402376)	grp1
ampl170_CREBP_CDS_14_Cds_16811697_UserDefined_(53190368)_UserDefined_(46402376)	grp1
ampl166_CREBP_CDS_13_Cds_16812252_UserDefined_(53190367)_UserDefined_(46402377)	grp1
ampl164_CREBP_CDS_12_Cds_16811796_UserDefined_(53190366)_UserDefined_(53391505)	grp1
ampl161_CREBP_CDS_10_Cds_16816073_UserDefined_(53190364)_UserDefined_(46402380)	grp1
ampl247_CREBP_CDS_9_Cds_16811217_UserDefined_(53190393)_UserDefined_(46402381)	grp1
ampl245_CREBP_CDS_8_Cds_16816499_UserDefined_(53190392)_UserDefined_(46402382)	grp1
ampl241_CREBP_CDS_6_Cds_16816712_UserDefined_(53190390)_UserDefined_(46402384)	grp1
ampl239_CREBP_CDS_5_Cds_16816196_UserDefined_(53190389)_UserDefined_(46402385)	grp1
ampl236_CREBP_CDS_4_Cds_16813063_UserDefined_(53190388)_UserDefined_(46402386)	grp1
ampl208_CREBP_CDS_3_Cds_16811245_UserDefined_(53190385)_UserDefined_(46402387)	grp1
ampl183_CREBP_CDS_2_Cds_16815203_UserDefined_(53190374)_UserDefined_(46402388)	grp1
ampl185_CREBP_CDS_2_Cds_16815203_UserDefined_(53190374)_UserDefined_(46402388)	grp1
ampl187_CREBP_CDS_2_Cds_16815203_UserDefined_(53190374)_UserDefined_(46402388)	grp1
ampl189_CREBP_CDS_2_Cds_16815203_UserDefined_(53190374)_UserDefined_(46402388)	grp1
ampl159_CREBP_CDS_1_Cds_16816245_UserDefined_(53190363)_UserDefined_(46402389)	grp1
